,fqdn,vt_duration,vt_count,vt_mal_count,vt_ratio,firstseen,lastseen,#query,#ip,#ns,ns_matching,#soa,soa_matching,label,positives,response_code,rlength,url_after_redirects,url,domain_malicious,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,url_length,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path,Alexa_Rank_Avg,Is_FQDN_In_Alexa_1Year
745,bankofmerica.webcindario.com,11664000.0,7.0,7.0,1.0,,,,,,,,,1,8,"730    1
Name: response_code, dtype: int64","730    2645
Name: rlength, dtype: int64","730    True
Name: url_after_redirects, dtype: bool","730    http://bankofmerica.webcindario.com/secure.ban...
Name: url, dtype: object","1538    True
Name: domain_malicious, dtype: bool",N,28,0.4624392164175621,0,0,1,0,N,0,1,90.0,1.0,0.0,0.0,0.0,81,1,2,0,0,0,1000000.0,False
746,appleid-unlockpage.servebeer.com,13305600.0,7.0,7.0,1.0,2019-01-07 03:13:24,2020-08-25 21:56:57,147.0,2.0,1.0,True,1.0,True,1,5,"377    1
Name: response_code, dtype: int64","377    0
Name: rlength, dtype: int64","377    False
Name: url_after_redirects, dtype: bool","377    http://appleid-unlockpage.servebeer.com/Secure...
Name: url, dtype: object","1602    True
Name: domain_malicious, dtype: bool",N,32,0.498966161231155,0,1,1,1,N,1,1,61.0,1.0,0.0,0.0,0.0,81,1,2,1,0,0,1000000.0,False
747,appleid.apple.com.akadns.net,24278400.0,196.0,196.0,1.0,2011-12-14 03:31:16,2020-09-29 23:42:56,164066149.0,13.0,3.0,True,2.0,None,1,6,"1573    1
Name: response_code, dtype: int64","1573    564
Name: rlength, dtype: int64","1573    True
Name: url_after_redirects, dtype: bool","1573    https://appleid.apple.com.akadns.net/
Name: url, dtype: object","1062    False
Name: domain_malicious, dtype: bool",N,28,0.4457635989752781,1,2,0,2,N,0,3,36.8,1.0,0.0,0.0,0.0,70,1,4,1,0,0,1000000.0,False
748,idappleepay.zapto.org,9244800.0,27.0,26.0,0.962962962963,2019-06-24 04:16:44,2019-06-24 10:17:30,8.0,1.0,1.0,True,1.0,True,1,8,"1250    1
Name: response_code, dtype: int64","1250    612
Name: rlength, dtype: int64","1250    True
Name: url_after_redirects, dtype: bool","1250    http://idappleepay.zapto.org/
Name: url, dtype: object","1725    True
Name: domain_malicious, dtype: bool",N,21,0.4374034204810371,0,1,0,2,N,0,1,29.0,1.0,0.0,0.0,0.0,62,1,2,1,0,0,1000000.0,False
749,paypal-paymentx.serveirc.com,1382400.0,3.0,3.0,1.0,2019-05-27 22:54:40,2019-06-09 10:08:53,12.0,1.0,1.0,True,1.0,True,1,10,"1345    1
Name: response_code, dtype: int64","1345    0
Name: rlength, dtype: int64","1345    False
Name: url_after_redirects, dtype: bool","1345    http://paypal-paymentx.serveirc.com/
Name: url, dtype: object","1320    True
Name: domain_malicious, dtype: bool",N,28,0.492594959913301,0,1,0,1,N,1,1,36.0,1.0,0.0,0.0,0.0,69,1,2,1,0,0,1000000.0,False
750,bcr9m.lineagedown.ddns.net,18662400.0,9.0,9.0,1.0,2015-08-04 11:08:41,2020-04-28 00:49:49,282.0,3.0,1.0,True,1.0,True,1,6,"1024    1
Name: response_code, dtype: int64","1024    0
Name: rlength, dtype: int64","1024    False
Name: url_after_redirects, dtype: bool","1024    http://bcr9m.lineagedown.ddns.net/down/gamelog...
Name: url, dtype: object","1493    False
Name: domain_malicious, dtype: bool",N,26,0.4805133007412983,0,0,0,0,N,0,2,52.0,2.0,0.0,0.0,0.0,82,1,3,0,0,0,1000000.0,False
751,unlock0-myappleid0.hopto.org,9417600.0,30.0,30.0,1.0,2019-07-08 19:20:05,2019-07-09 16:39:45,21.0,1.0,1.0,True,1.0,True,1,9,"27    1
Name: response_code, dtype: int64","27    1492
Name: rlength, dtype: int64","27    True
Name: url_after_redirects, dtype: bool","27    http://unlock0-myappleid0.hopto.org/
Name: url, dtype: object","1175    True
Name: domain_malicious, dtype: bool",N,28,0.517192164261612,0,1,1,0,N,1,1,36.0,1.0,0.0,0.0,0.0,67,1,2,1,0,0,1000000.0,False
752,mail.secureapplelocked.servebeer.com,14774400.0,38.0,38.0,1.0,,,,,,,,,1,9,"1214    1
Name: response_code, dtype: int64","1214    0
Name: rlength, dtype: int64","1214    False
Name: url_after_redirects, dtype: bool","1214    http://mail.secureapplelocked.servebeer.com/
Name: url, dtype: object","1143    True
Name: domain_malicious, dtype: bool",N,36,0.46214497048204434,0,1,1,1,N,0,2,44.0,1.0,0.0,0.0,0.0,77,1,3,1,0,0,1000000.0,False
753,bshades1.hopto.org,12096000.0,25.0,25.0,1.0,2015-03-09 16:39:06,2015-08-18 07:16:41,777.0,1.0,1.0,True,1.0,True,1,6,"1471    1
Name: response_code, dtype: int64","1471    0
Name: rlength, dtype: int64","1471    False
Name: url_after_redirects, dtype: bool","1471    http://bshades1.hopto.org/
Name: url, dtype: object","1650    False
Name: domain_malicious, dtype: bool",N,18,0.4465539119746932,0,0,0,0,N,0,1,26.0,1.0,0.0,0.0,0.0,59,1,2,0,0,0,1000000.0,False
754,amazon-jp.myvnc.com,16156800.0,20.0,20.0,1.0,2019-04-26 00:46:52,2019-05-02 01:13:12,5.0,1.0,1.0,True,1.0,True,1,6,"713    1
Name: response_code, dtype: int64","713    0
Name: rlength, dtype: int64","713    False
Name: url_after_redirects, dtype: bool","713    http://amazon-jp.myvnc.com/
Name: url, dtype: object","1699    True
Name: domain_malicious, dtype: bool",N,19,0.43391930424690334,0,1,0,1,N,1,1,27.333334000000004,1.0,0.0,0.0,0.0,59,1,2,1,0,0,1000000.0,False
755,cpanel.appleidapp-store.serveirc.com,14169600.0,38.0,38.0,1.0,,,,,,,,,1,8,"632    1
Name: response_code, dtype: int64","632    0
Name: rlength, dtype: int64","632    False
Name: url_after_redirects, dtype: bool","632    http://cpanel.appleidapp-store.serveirc.com/
Name: url, dtype: object","1277    True
Name: domain_malicious, dtype: bool",N,36,0.4718002436803064,0,1,0,2,N,1,2,44.0,1.0,0.0,0.0,0.0,76,1,3,1,0,0,1000000.0,False
756,app-servaccountsup.webhop.me,864000.0,5.0,5.0,1.0,2019-07-28 15:15:39,2019-07-28 16:36:24,5.0,1.0,2.0,True,1.0,None,1,9,"839    1
Name: response_code, dtype: int64","839    0
Name: rlength, dtype: int64","839    False
Name: url_after_redirects, dtype: bool","839    http://app-servaccountsup.webhop.me/
Name: url, dtype: object","1338    True
Name: domain_malicious, dtype: bool",N,28,0.49040644997589783,0,0,0,1,N,1,1,36.2,1.0,0.0,0.0,0.0,68,1,2,0,0,0,1000000.0,False
757,bruceserver.servebeer.com,34819200.0,23.0,22.0,0.9565217391299998,2015-03-31 19:20:28,2020-09-16 02:02:16,1351.0,471.0,1.0,True,1.0,True,1,9,"946    1
Name: response_code, dtype: int64","946    0
Name: rlength, dtype: int64","946    False
Name: url_after_redirects, dtype: bool","946    http://bruceserver.servebeer.com/android/ufc.s...
Name: url, dtype: object","771    True
Name: domain_malicious, dtype: bool",N,25,0.37417640432433175,0,0,0,0,N,0,1,75.77473,2.1016482999999995,0.0,18.181738,0.0,81,1,2,0,0,0,1000000.0,False
758,applejapanloginsecureprotection.freeddns.org,8208000.0,21.0,21.0,1.0,2019-08-02 22:24:58,2019-08-04 22:37:22,45.0,1.0,2.0,True,1.0,None,1,12,"1074    1
Name: response_code, dtype: int64","1074    241
Name: rlength, dtype: int64","1074    True
Name: url_after_redirects, dtype: bool","1074    https://applejapanloginsecureprotection.freedd...
Name: url, dtype: object","1377    True
Name: domain_malicious, dtype: bool",N,44,0.4884952587119375,0,1,2,1,N,0,1,83.51786,1.625,0.96428573,3.6400550000000003,0.0,82,1,0,1,0,0,1000000.0,False
759,amazon-verrify.serveirc.com,14515200.0,32.0,32.0,1.0,2019-06-11 14:28:30,2019-06-25 15:11:02,9.0,1.0,1.0,True,1.0,True,1,8,"1093    1
Name: response_code, dtype: int64","1093    163
Name: rlength, dtype: int64","1093    True
Name: url_after_redirects, dtype: bool","1093    http://amazon-verrify.serveirc.com/
Name: url, dtype: object","747    True
Name: domain_malicious, dtype: bool",N,27,0.47049572661332145,0,1,0,1,N,1,1,35.0,1.0,0.0,0.0,0.0,68,1,2,1,0,0,1000000.0,False
760,appleid-sign.sytes.net,11836800.0,35.0,35.0,1.0,2019-06-06 11:53:19,2019-06-25 17:47:56,28.0,1.0,2.0,True,1.0,None,1,7,"340    1
Name: response_code, dtype: int64","340    0
Name: rlength, dtype: int64","340    False
Name: url_after_redirects, dtype: bool","340    http://appleid-sign.sytes.net/
Name: url, dtype: object","797    True
Name: domain_malicious, dtype: bool",N,22,0.44657796153342233,0,1,0,1,N,1,1,30.0,1.0,0.0,0.0,0.0,62,1,2,1,0,0,1000000.0,False
761,blogdotencarte.blogspot.com,21254400.0,27.0,27.0,1.0,,,,,,,,,1,6,"1317    1
Name: response_code, dtype: int64","1317    145367
Name: rlength, dtype: int64","1317    True
Name: url_after_redirects, dtype: bool","1317    http://blogdotencarte.blogspot.com/2010/03/sma...
Name: url, dtype: object","776    True
Name: domain_malicious, dtype: bool",N,27,0.46304368652327377,0,0,0,0,N,0,1,57.1,1.7,0.0,15.948276000000002,0.0,82,1,2,0,0,0,1000000.0,False
762,e-vouchers.serveirc.com,14515200.0,33.0,33.0,1.0,2019-07-02 08:33:02,2019-07-02 08:33:02,2.0,1.0,1.0,True,1.0,True,1,8,"1743    1
Name: response_code, dtype: int64","1743    0
Name: rlength, dtype: int64","1743    False
Name: url_after_redirects, dtype: bool","1743    http://e-vouchers.serveirc.com/
Name: url, dtype: object","1134    True
Name: domain_malicious, dtype: bool",N,23,0.42680516354727527,0,0,0,0,N,1,1,31.0,1.0,0.0,0.0,0.0,64,1,2,0,0,0,1000000.0,False
763,micrsoftexchangesever-zimbra.weebly.com,10281600.0,11.0,11.0,1.0,,,,,,,,,1,10,"22    1
Name: response_code, dtype: int64","22    3910
Name: rlength, dtype: int64","22    True
Name: url_after_redirects, dtype: bool","22    https://micrsoftexchangesever-zimbra.weebly.com/
Name: url, dtype: object","1114    True
Name: domain_malicious, dtype: bool",N,39,0.5267828349937599,0,0,0,1,N,1,1,48.555557,1.0,0.0,0.0,0.0,79,1,2,0,0,0,1000000.0,False
764,webdisk.paypal-safety.serveirc.com,10972800.0,26.0,26.0,1.0,,,,,,,,,1,8,"66    1
Name: response_code, dtype: int64","66    0
Name: rlength, dtype: int64","66    False
Name: url_after_redirects, dtype: bool","66    https://webdisk.paypal-safety.serveirc.com/
Name: url, dtype: object","1329    True
Name: domain_malicious, dtype: bool",N,34,0.5173127675468333,0,1,0,1,N,1,2,42.285713,1.0,0.0,0.0,0.0,74,1,3,1,0,0,1000000.0,False
765,appleidapp-store.servebeer.com,13132800.0,38.0,38.0,1.0,2019-07-07 04:40:39,2019-07-09 16:39:17,56.0,1.0,1.0,True,1.0,True,1,10,"115    1
Name: response_code, dtype: int64","115    163
Name: rlength, dtype: int64","115    True
Name: url_after_redirects, dtype: bool","115    http://appleidapp-store.servebeer.com/
Name: url, dtype: object","1076    True
Name: domain_malicious, dtype: bool",N,30,0.4622585707553821,0,1,0,2,N,1,1,38.0,1.0,0.0,0.0,0.0,70,1,2,1,0,0,2784.7847,False
766,myapple-store.serveirc.com,14515200.0,33.0,33.0,1.0,,,,,,,,,1,8,"125    1
Name: response_code, dtype: int64","125    0
Name: rlength, dtype: int64","125    False
Name: url_after_redirects, dtype: bool","125    http://myapple-store.serveirc.com/
Name: url, dtype: object","1405    True
Name: domain_malicious, dtype: bool",N,26,0.46854106588496597,0,1,0,1,N,1,1,34.0,1.0,0.0,0.0,0.0,66,1,2,1,0,0,1000000.0,False
767,apple-idapple.serveirc.com,17366400.0,12.0,12.0,1.0,2019-02-26 11:22:26,2020-09-29 18:00:51,423.0,3.0,1.0,True,1.0,True,1,13,"517    1
Name: response_code, dtype: int64","517    3
Name: rlength, dtype: int64","517    True
Name: url_after_redirects, dtype: bool","517    http://apple-idapple.serveirc.com/signin/signi...
Name: url, dtype: object","1262    True
Name: domain_malicious, dtype: bool",N,26,0.45293956384141515,0,2,0,2,N,1,1,69.625,1.75,0.375,5.3091903,0.0,81,1,2,1,0,0,1000000.0,False
768,beltchirire1979.tumblr.com,40089600.0,204.0,204.0,1.0,2017-10-17 06:33:25,2020-07-22 14:23:52,6026.0,5.0,11.0,True,2.0,True,1,5,"1397    1
Name: response_code, dtype: int64","1397    16035
Name: rlength, dtype: int64","1397    True
Name: url_after_redirects, dtype: bool","1397    https://beltchirire1979.tumblr.com/
Name: url, dtype: object","1468    False
Name: domain_malicious, dtype: bool",N,26,0.4781564505003505,0,0,0,0,N,0,1,35.0,1.0,0.0,0.0,0.0,68,1,2,1,0,0,1000000.0,False
769,docdhladdressupd.serveirc.com,15724800.0,36.0,36.0,1.0,2019-05-28 13:47:50,2019-05-28 18:13:26,4.0,1.0,1.0,True,1.0,True,1,9,"1278    1
Name: response_code, dtype: int64","1278    0
Name: rlength, dtype: int64","1278    False
Name: url_after_redirects, dtype: bool","1278    http://docdhladdressupd.serveirc.com/
Name: url, dtype: object","1265    True
Name: domain_malicious, dtype: bool",N,29,0.4579838564333907,0,0,0,0,N,0,1,37.0,1.0,0.0,0.0,0.0,70,1,2,0,0,0,1000000.0,False
770,freeregisters16.blogspot.com,9676800.0,17.0,17.0,1.0,,,,,,,,,1,5,"1220    1
Name: response_code, dtype: int64","1220    3995
Name: rlength, dtype: int64","1220    True
Name: url_after_redirects, dtype: bool","1220    https://freeregisters16.blogspot.com/
Name: url, dtype: object","1247    True
Name: domain_malicious, dtype: bool",N,28,0.47473782012727694,0,0,0,0,N,0,1,37.0,1.0,0.0,0.0,0.0,70,1,2,0,0,0,1000000.0,False
771,applecancel-order.sytes.net,11145600.0,34.0,34.0,1.0,2019-06-03 03:44:41,2019-06-25 17:45:16,59.0,1.0,2.0,True,1.0,None,1,8,"1422    1
Name: response_code, dtype: int64","1422    194
Name: rlength, dtype: int64","1422    True
Name: url_after_redirects, dtype: bool","1422    http://applecancel-order.sytes.net/
Name: url, dtype: object","1041    True
Name: domain_malicious, dtype: bool",N,27,0.4572792771480028,0,1,0,1,N,1,1,35.0,1.0,0.0,0.0,0.0,68,1,2,1,0,0,1000000.0,False
772,alexandergialdo.000webhostapp.com,0.0,4.0,4.0,1.0,,,,,,,,,1,8,"47    1
Name: response_code, dtype: int64","47    8451
Name: rlength, dtype: int64","47    True
Name: url_after_redirects, dtype: bool","47    https://alexandergialdo.000webhostapp.com/
Name: url, dtype: object","1416    True
Name: domain_malicious, dtype: bool",N,33,0.5159104042311484,0,0,0,0,N,0,1,41.5,1.0,0.0,0.0,0.0,73,1,2,0,0,0,1000000.0,False
773,cpanel.appleid-case1182371.servebeer.com,9504000.0,27.0,27.0,1.0,,,,,,,,,1,8,"1609    1
Name: response_code, dtype: int64","1609    0
Name: rlength, dtype: int64","1609    False
Name: url_after_redirects, dtype: bool","1609    http://cpanel.appleid-case1182371.servebeer.com/
Name: url, dtype: object","1319    True
Name: domain_malicious, dtype: bool",N,40,0.5107850072834652,0,1,0,2,N,1,2,48.0,1.0,0.0,0.0,0.0,81,1,3,1,0,0,1000000.0,False
774,kreatananas.dyndns.org,44582400.0,244.0,244.0,1.0,2015-07-18 03:36:51,2020-07-08 04:51:39,1121.0,1.0,1.0,True,1.0,True,1,5,"766    1
Name: response_code, dtype: int64","766    10095
Name: rlength, dtype: int64","766    True
Name: url_after_redirects, dtype: bool","766    http://kreatananas.dyndns.org/
Name: url, dtype: object","1517    False
Name: domain_malicious, dtype: bool",N,22,0.4210653183852268,0,0,0,0,N,0,1,30.0,1.0,0.0,0.0,0.0,62,1,2,0,0,0,1000000.0,False
775,updatelockpay.servebeer.com,11836800.0,31.0,31.0,1.0,2019-06-17 19:32:20,2019-06-17 19:32:20,2.0,1.0,1.0,True,1.0,True,1,7,"1352    1
Name: response_code, dtype: int64","1352    0
Name: rlength, dtype: int64","1352    False
Name: url_after_redirects, dtype: bool","1352    http://updatelockpay.servebeer.com/
Name: url, dtype: object","731    True
Name: domain_malicious, dtype: bool",N,27,0.48505705492578044,0,0,1,1,N,0,1,35.0,1.0,0.0,0.0,0.0,68,1,2,0,0,0,1000000.0,False
776,chase-alert13.000webhostapp.com,950400.0,9.0,9.0,1.0,,,,,,,,,1,11,"1071    1
Name: response_code, dtype: int64","1071    7480
Name: rlength, dtype: int64","1071    True
Name: url_after_redirects, dtype: bool","1071    http://chase-alert13.000webhostapp.com/Chase%2...
Name: url, dtype: object","885    True
Name: domain_malicious, dtype: bool",N,31,0.5053041113728576,0,1,1,1,N,1,1,77.0,4.0,0.0,0.0,0.0,82,1,2,1,0,0,1000000.0,False
777,facebookmailoginappclose.blogspot.com,7948800.0,7.0,7.0,1.0,,,,,,,,,1,8,"403    1
Name: response_code, dtype: int64","403    1607
Name: rlength, dtype: int64","403    True
Name: url_after_redirects, dtype: bool","403    http://facebookmailoginappclose.blogspot.com/
Name: url, dtype: object","928    True
Name: domain_malicious, dtype: bool",N,37,0.47323898074621695,0,1,1,4,N,0,1,47.3,1.0,0.0,0.0,0.0,77,1,2,1,0,0,1000000.0,False
778,bapak-sukirman.blogspot.com.ee,17798400.0,35.0,35.0,1.0,2019-10-29 12:00:26,2019-11-12 13:56:08,8.0,4.0,2.0,True,1.0,None,1,8,"1130    1
Name: response_code, dtype: int64","1130    143511
Name: rlength, dtype: int64","1130    True
Name: url_after_redirects, dtype: bool","1130    http://bapak-sukirman.blogspot.com.ee/
Name: url, dtype: object","1046    True
Name: domain_malicious, dtype: bool",N,30,0.5039252374220488,0,0,0,0,N,1,2,38.0,1.0,0.0,0.0,0.0,71,1,3,0,0,0,1000000.0,False
779,wikibanat.blogspot.com.es,24710400.0,8.0,8.0,1.0,2019-10-22 23:33:20,2019-11-13 03:40:36,936.0,17.0,1.0,True,1.0,True,1,5,"746    1
Name: response_code, dtype: int64","746    199784
Name: rlength, dtype: int64","746    True
Name: url_after_redirects, dtype: bool","746    http://wikibanat.blogspot.com.es/2013_02_01_ar...
Name: url, dtype: object","1389    True
Name: domain_malicious, dtype: bool",N,25,0.48293315722309926,0,0,0,0,N,0,2,96.0,2.0,0.0,57.98850600000001,0.0,81,1,3,0,0,0,1000000.0,False
780,apple-confirmation.sytes.net,9936000.0,29.0,29.0,1.0,2019-05-31 16:22:25,2019-06-27 17:44:25,41.0,1.0,2.0,True,1.0,None,1,6,"253    1
Name: response_code, dtype: int64","253    317
Name: rlength, dtype: int64","253    True
Name: url_after_redirects, dtype: bool","253    http://apple-confirmation.sytes.net/
Name: url, dtype: object","1710    True
Name: domain_malicious, dtype: bool",N,28,0.4836663884847296,0,1,0,1,N,1,1,36.0,1.0,0.0,0.0,0.0,68,1,2,1,0,0,1000000.0,False
781,bankofamericamx.webcindario.com,9676800.0,14.0,14.0,1.0,,,,,,,,,1,14,"778    1
Name: response_code, dtype: int64","778    2645
Name: rlength, dtype: int64","778    True
Name: url_after_redirects, dtype: bool","778    https://bankofamericamx.webcindario.com/login....
Name: url, dtype: object","1686    True
Name: domain_malicious, dtype: bool",N,31,0.4700021453448678,0,1,0,1,N,0,1,126.35555,1.0,0.9777778,3.7416574999999996,0.0,81,1,2,1,0,0,1000000.0,False
782,comestai.serveirc.com,9244800.0,23.0,23.0,1.0,2019-06-16 00:17:14,2019-06-16 00:17:14,2.0,1.0,1.0,True,1.0,True,1,8,"1700    1
Name: response_code, dtype: int64","1700    803
Name: rlength, dtype: int64","1700    True
Name: url_after_redirects, dtype: bool","1700    http://comestai.serveirc.com/
Name: url, dtype: object","946    True
Name: domain_malicious, dtype: bool",N,21,0.42100527913029834,0,0,0,0,N,0,1,29.0,1.0,0.0,0.0,0.0,62,1,2,0,0,0,1000000.0,False
783,unlock-myaaapplle.serveirc.com,18403200.0,40.0,40.0,1.0,2019-05-06 02:20:42,2019-05-06 06:35:47,52.0,1.0,1.0,True,1.0,True,1,8,"1499    1
Name: response_code, dtype: int64","1499    0
Name: rlength, dtype: int64","1499    False
Name: url_after_redirects, dtype: bool","1499    http://unlock-myaaapplle.serveirc.com/
Name: url, dtype: object","1623    True
Name: domain_malicious, dtype: bool",N,30,0.4924465391931262,0,0,1,1,N,1,1,38.0,1.0,0.0,0.0,0.0,71,1,2,0,0,0,1000000.0,False
784,e-mail1.godaddysites.com,42076800.0,51.0,51.0,1.0,2018-08-08 17:11:53,2020-05-31 09:39:58,184.0,1.0,1.0,True,1.0,None,1,5,"1580    1
Name: response_code, dtype: int64","1580    26455
Name: rlength, dtype: int64","1580    True
Name: url_after_redirects, dtype: bool","1580    https://e-mail1.godaddysites.com/
Name: url, dtype: object","1498    True
Name: domain_malicious, dtype: bool",N,24,0.47543860950307326,0,0,0,0,N,1,1,33.0,1.0,0.0,0.0,0.0,66,1,2,0,0,0,1000000.0,False
785,apple-caseid.blogspot.be,10108800.0,8.0,8.0,1.0,2019-10-25 16:48:23,2019-11-08 22:23:57,6.0,2.0,1.0,True,1.0,True,1,8,"113    1
Name: response_code, dtype: int64","113    6094
Name: rlength, dtype: int64","113    True
Name: url_after_redirects, dtype: bool","113    https://apple-caseid.blogspot.be/?m=1
Name: url, dtype: object","1011    True
Name: domain_malicious, dtype: bool",N,24,0.46109023671692,0,1,0,2,N,1,1,34.625,1.0,0.0,0.0,0.0,69,1,2,1,0,0,1000000.0,False
786,logins-myappleid.serveirc.com,15638400.0,13.0,13.0,1.0,2018-12-17 08:34:40,2020-09-06 14:37:58,136.0,3.0,1.0,True,1.0,True,1,6,"207    1
Name: response_code, dtype: int64","207    0
Name: rlength, dtype: int64","207    False
Name: url_after_redirects, dtype: bool","207    http://logins-myappleid.serveirc.com/manage
Name: url, dtype: object","1411    True
Name: domain_malicious, dtype: bool",N,29,0.497291679491235,0,1,0,1,N,1,1,43.0,1.0,0.0,0.0,0.0,75,1,2,1,0,0,1000000.0,False
787,confirmer.ameli-messagerie.dynu.net,21945600.0,17.0,17.0,1.0,2016-01-13 22:19:40,2020-09-07 10:33:12,693.0,6.0,2.0,True,1.0,None,1,8,"1688    1
Name: response_code, dtype: int64","1688    1325
Name: rlength, dtype: int64","1688    True
Name: url_after_redirects, dtype: bool","1688    http://confirmer.ameli-messagerie.dynu.net/IlO...
Name: url, dtype: object","1610    True
Name: domain_malicious, dtype: bool",N,35,0.486573913966416,0,0,0,0,N,1,2,52.64583199999999,1.1666666,0.0,9.875241,0.0,82,1,3,0,0,0,1000000.0,False
788,cpanel.chat-whatsapp99.ezua.com,0.0,3.0,3.0,1.0,,,,,,,,,1,5,"1443    1
Name: response_code, dtype: int64","1443    0
Name: rlength, dtype: int64","1443    False
Name: url_after_redirects, dtype: bool","1443    http://cpanel.chat-whatsapp99.ezua.com/
Name: url, dtype: object","1560    True
Name: domain_malicious, dtype: bool",N,31,0.4826845960521437,0,0,0,1,N,1,2,39.333332,1.0,0.0,0.0,0.0,72,1,3,1,0,0,1000000.0,False
