,Unnamed: 0,apex,fqdns,firstseen-pdns,lastseen-pdns,days count-pdns,query count,name servers,ns domain,soa_domains_nos,soa_domain,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,Label,Number_of_total_Scans,Number_of_Benign_Scans,apex_marked_malicious,domain_marked_malicious,sibling_domain_marked_malicious,Number_of_query_parameters,Positive_count,Response_code,URL_after_redirects,resolution,rlength,url_length,number of days between firstseen and lastseen,Alexa rank (avg)
1193,1193,jw.lt,pof-com.jw.lt,2017-11-19,2020-01-02,137,2,1,True,1,None,N,13,0.4240934099952612,1,0,0,0,N,1,1,Compromised,54.0,0.0,43.0,0.0,40.0,0,8,503,False,54.36.158.41,3310,21,78,565096.9347826086
1194,1194,pandeglangkab.go.id,dwp.pandeglangkab.go.id,2018-01-15,2020-01-04,15734,2,2,True,2,None,N,23,0.4403389942544336,0,0,0,0,N,0,2,Compromised,29.0,0.0,29.0,0.0,14.0,0,9,403,False,103.36.11.162,466,107,96,621645.448275862
1195,1195,dyd.gov.bd,oldsite.dyd.gov.bd,2015-11-03,2019-12-30,3915,1,5,True,3,None,N,18,0.4187761341969155,0,0,0,0,N,0,2,Compromised,4.0,0.0,4.0,0.0,0.0,0,5,None,False,103.248.239.10,None,54,627,376839.30555555556
1196,1196,cuasotinhyeu.vn,cuasotinhyeu.vn,2014-03-03,2020-01-04,949295,2,1,True,1,None,N,15,0.4550279987754834,0,0,0,0,N,0,0,Compromised,152.0,5.0,141.0,141.0,70.0,1,6,404,True,210.245.94.181,564,43,0,363526.06666666665
1197,1197,t.cn,t.cn,2011-07-15,2020-01-04,109001817,11,1,True,1,True,N,4,0.25,0,0,0,0,N,0,0,Compromised,9251.0,8766.0,485.0,485.0,0.0,0,9,200,True,116.211.169.137,777051,19,115,89128.56043956045
1198,1198,91danji.com,tool2.91danji.com,2015-05-26,2019-12-29,6311,3,5,True,2,None,N,17,0.4612645601017653,0,0,0,0,N,0,1,Attacker-Created,5935.0,0.0,5251.0,0.0,4750.0,0,5,200,False,122.226.166.15,13757,34,116,124990.4512195122
1199,1199,mktfan.com,mktfan.com,2013-04-09,2020-01-04,81509,3,2,True,1,True,N,10,0.3902410164862569,0,0,0,0,N,0,0,Attacker-Created,35.0,0.0,35.0,35.0,3.0,0,5,404,True,91.134.13.106,46605,29,104,476831.0344827586
1200,1200,ue-varna.bg,clubmarketing.ue-varna.bg,2017-03-13,2020-01-02,1211,1,2,True,2,None,N,25,0.4867075950978065,0,0,0,0,N,1,1,Compromised,105.0,0.0,2.0,0.0,0.0,0,7,200,True,194.141.79.8,7580,77,230,371566.29411764705
1201,1201,siterubix.com,moncfspartprofile.siterubix.com,2018-03-19,2018-04-17,643,1,1,True,1,True,N,31,0.4972395952438253,0,0,0,0,N,0,1,Compromised,100.0,0.0,77.0,0.0,65.0,0,5,None,False,on,None,121,515,48705.366972477066
1202,1202,citymax.com,kdfgjdfhjdfhjdfhjidfjkidfdfdfhdfh.citymax.com,2017-09-19,2017-11-13,38,1,2,True,1,True,N,45,0.42805714830599,0,0,0,0,N,0,1,Compromised,47.0,0.0,28.0,0.0,26.0,0,5,404,True,69.90.45.102,6265,67,757,396483.77611940296
1203,1203,adanademirspor.org.tr,posta.adanademirspor.org.tr,2017-07-28,2020-01-02,368,2,3,True,2,None,N,27,0.4392230989515555,0,0,0,0,N,0,2,Compromised,3.0,0.0,3.0,0.0,0.0,0,5,200,False,159.253.44.174,3343,35,137,598992.701754386
1204,1204,sinus.ac.id,repo2.sinus.ac.id,2017-10-18,2020-01-02,2416,2,2,True,2,None,N,17,0.446558677748824,0,0,0,0,N,0,2,Compromised,1.0,0.0,1.0,0.0,0.0,0,5,200,False,114.141.58.243,4066,35,203,663169.7368421053
1205,1205,ucoz.lv,site-update.ucoz.lv,2013-02-21,2019-12-28,2818,1,1,True,1,True,N,19,0.4783593506876501,0,0,1,0,N,1,1,Compromised,9.0,0.0,6.0,0.0,3.0,0,5,404,False,195.216.243.26,6881,62,2365,580141.8214285715
1206,1206,7654.com,down1.7654.com,2018-06-05,2018-06-05,2,1,1,True,1,None,N,14,0.4402050536856128,0,0,0,0,N,0,1,Compromised,4704.0,0.0,3660.0,0.0,2550.0,0,8,403,False,220.194.79.107,570,55,521,124141.6551724138
1207,1207,dax.ru,ultraman.dax.ru,2014-10-25,2020-01-02,1639,1,1,True,1,True,N,15,0.3987372689843048,0,0,0,0,N,0,1,Compromised,121.0,0.0,110.0,0.0,97.0,0,8,200,False,212.46.196.134,6045,30,1102,679853.0161290322
1208,1208,levelsleep.com,levelsleep.com,2015-10-30,2020-01-04,11932,9,10,True,4,None,N,14,0.3620364238369918,0,0,0,0,N,0,0,Compromised,11.0,6.0,5.0,5.0,0.0,0,6,404,True,151.101.130.217,8025,58,1209,433205.0
1209,1209,au.edu,sme.elearning.au.edu,2015-09-12,2019-05-30,611,1,1,True,1,True,N,20,0.4230229691428728,0,0,0,0,N,0,2,Compromised,45.0,0.0,40.0,0.0,0.0,0,6,200,False,168.120.100.202,1901,39,95,263017.04132231406
1210,1210,nursing.org,www.nursing.org,2012-11-04,2018-07-09,34209,4,2,True,1,None,N,15,0.3820706023176382,0,0,0,0,N,0,1,Compromised,31.0,7.0,23.0,0.0,2.0,0,5,200,False,104.248.120.187,44788,71,93,509373.4193548387
1211,1211,mybigcommerce.com,plcheck.mybigcommerce.com,2019-07-24,2019-09-16,80,1,1,True,1,None,N,25,0.4386593918005551,0,0,0,0,N,0,1,Compromised,185.0,1.0,25.0,0.0,22.0,0,8,200,True,35.190.71.195,205,40,1,14737.173913043478
1212,1212,editmysite.com,58012601-400280936254816614.preview.editmysite.com,2015-10-04,2019-12-21,700,4,5,True,2,None,N,50,0.5420218366371199,0,0,0,1,N,1,2,Compromised,396.0,0.0,195.0,0.0,194.0,0,6,404,False,74.115.50.111,548,89,1313,130862.84297520661
1213,1213,myq-see.com,iiiimmm.myq-see.com,2014-10-20,2019-07-23,172214,524,1,True,1,True,N,19,0.37566434634916135,0,0,0,0,N,1,1,Compromised,265.0,0.0,95.0,0.0,91.0,0,5,None,False,41.249.219.254,None,27,1923,264944.77966101695
1214,1214,inposdom.gob.do,inposdom.gob.do,2012-11-27,2020-01-03,82008,7,4,True,1,None,N,15,0.3883613263760618,0,0,0,0,N,0,1,Attacker-Created,35.0,0.0,35.0,35.0,0.0,0,5,404,False,45.229.148.30,92906,47,438,512940.5833333333
1215,1215,bvresources.com,email.bvresources.com,2012-04-27,2019-09-20,23758,2,1,True,1,True,N,21,0.4493081782909739,0,0,0,0,N,0,1,Compromised,11.0,0.0,7.0,0.0,0.0,0,10,200,False,206.198.132.61,150,54,3,433305.8695652174
1216,1216,apple1-securities.win,apple1-securities.win,2018-06-11,2019-07-21,215,5,2,True,1,None,Y,21,0.468624326749346,0,1,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,5,200,False,198.54.117.197,4957,29,430,0.0
1217,1217,apple1.pro,apple1.pro,2015-01-20,2020-01-04,10037,4,3,True,3,True,N,10,0.3558049217994889,0,1,0,1,N,0,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,7,200,False,37.140.192.154,55084,18,1599,0.0
1218,1218,apple5.ru,apple5.ru,2014-12-08,2020-01-04,7885,13,5,True,3,True,N,9,0.3684628534673422,0,1,0,1,N,0,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,5,404,True,91.106.200.22,15975,87,1326,0.0
1219,1219,apple-account-update.cf,apple-account-update.cf,2017-03-15,2020-01-02,346,1,0,None,0,None,Y,23,0.44444164411824577,0,1,2,1,N,2,0,Attacker-Created,9.0,0.0,9.0,9.0,0.0,0,5,429,False,195.20.55.42,162,34,131,0.0
1220,1220,apple-account-manager.com,apple-account-manager.com,2019-07-18,2019-07-18,9,1,1,True,1,None,N,25,0.4567075950978065,0,1,1,1,N,2,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,200,False,107.180.27.178,512,33,23,0.0
1221,1221,account-verificationapple.com,appleid.apple.com.account-verificationapple.com,2019-02-04,2019-02-04,4,1,1,True,1,None,N,47,0.4776110094949793,1,3,2,3,N,1,3,Attacker-Created,8.0,0.0,8.0,0.0,0.0,0,7,None,False,on,None,62,173,0.0
1222,1222,accounts-bill-terms-of-service-appleid.jp,accounts-bill-terms-of-service-appleid.jp,2019-01-08,2019-12-30,78,1,1,True,1,True,N,41,0.5130352152513878,0,1,2,1,N,5,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,5,None,False,162.144.215.203,None,49,165,0.0
1223,1223,1webservice-info-apple.com,1webservice-info-apple.com,2019-07-20,2019-07-28,13,2,1,True,1,None,N,26,0.5010164869183381,0,1,1,1,N,2,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,7,200,True,74.63.239.210,623,34,23,0.0
1224,1224,address-verfication-apple-jp.cf,address-verfication-apple-jp.cf,2019-08-09,2019-08-12,23,1,1,True,1,True,Y,31,0.4941956937319647,0,1,0,1,N,3,0,Attacker-Created,17.0,0.0,17.0,17.0,0.0,2,13,404,False,211.125.67.151,10344,155,1,0.0
1225,1225,address-verfication-apple-jp.ga,address-verfication-apple-jp.ga,2019-08-09,2019-08-12,27,1,1,True,1,True,Y,31,0.4972395952438253,0,1,0,1,N,3,0,Attacker-Created,17.0,0.0,17.0,17.0,0.0,1,10,404,False,211.125.67.151,16,162,1,0.0
1226,1226,address-verfication-apple-jp.ml,address-verfication-apple-jp.ml,2019-08-09,2019-08-12,24,1,1,True,1,True,Y,31,0.5022602098609968,0,1,0,1,N,3,0,Attacker-Created,13.0,0.0,13.0,13.0,0.0,0,10,200,False,211.125.67.151,163,39,1,0.0
1227,1227,address-verfication-apple-jp.tk,address-verfication-apple-jp.tk,2019-08-09,2019-08-12,24,1,1,True,1,True,Y,31,0.502260209860997,0,1,0,1,N,3,0,Attacker-Created,17.0,0.0,17.0,17.0,0.0,2,8,200,False,211.125.67.151,1220,156,0,0.0
1228,1228,address-verfication-apple-jpn.tk,address-verfication-apple-jpn.tk,2019-08-09,2019-11-09,120,1,1,True,1,True,Y,32,0.50382988164154,0,1,0,1,N,3,0,Attacker-Created,10.0,0.0,10.0,10.0,0.0,0,10,200,False,211.125.67.151,163,40,1,0.0
1229,1229,activity-account-appleid.com,mail.activity-account-appleid.com,2017-07-25,2019-11-17,33,1,1,True,1,True,N,33,0.4761747040413108,0,1,2,1,N,2,1,Attacker-Created,6.0,0.0,6.0,0.0,3.0,0,5,None,False,180.250.171.156,None,41,499,0.0
1230,1230,acesse-appleid.com,acesse-appleid.com,2019-03-14,2020-01-02,199,2,2,True,2,None,N,18,0.4326650230858043,0,1,0,2,N,1,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,5,404,False,185.224.138.165,618,26,99,0.0
1231,1231,alert-shoping-apple.com,alert-shoping-apple.com,2019-04-02,2020-01-04,302,1,1,True,1,True,N,23,0.485255639498044,0,1,1,1,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,7,200,True,162.241.253.57,7604,39,77,0.0
1232,1232,app-apple.live,app-apple.live,2019-04-06,2019-08-10,185,4,3,True,3,None,N,14,0.3509193486132547,0,1,0,2,N,1,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,6,200,True,93.170.123.126,2416,22,116,0.0
1233,1233,apple-account-overview.com,apple-account-overview.com,2019-07-18,2019-07-18,18,2,1,True,1,None,N,26,0.4805133007412982,0,1,1,1,N,2,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,10,200,False,50.63.202.32,1963,34,15,0.0
1234,1234,apple-activation-update.com,apple-activation-update.com,2019-08-06,2019-08-08,21,1,1,True,1,None,N,27,0.4670008767293332,0,1,1,1,N,2,0,Attacker-Created,31.0,0.0,31.0,31.0,0.0,3,5,403,False,162.241.130.152,194,91,0,0.0
1235,1235,appleactive-helpsafetly.tk,appleactive-helpsafetly.tk,2019-07-28,2019-07-28,4,1,1,True,1,True,Y,26,0.4576532643233106,0,1,1,1,N,1,0,Attacker-Created,10.0,0.0,10.0,10.0,0.0,0,7,None,False,on,None,34,15,0.0
1236,1236,apple-ajustes.com,apple-ajustes.com,2019-03-17,2020-01-02,230,5,2,True,2,None,N,17,0.4521093216822169,0,1,0,1,N,1,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,7,200,False,198.54.117.197,4975,25,140,0.0
1237,1237,apple-alerts.us,apple-alerts.us,2015-09-21,2019-07-06,144,5,4,True,4,None,N,15,0.40502799877548346,0,1,0,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,200,True,178.21.10.45,1,23,1409,0.0
1238,1238,appleappleid.info,appleappleid.info,2019-05-12,2019-05-28,92,1,1,True,1,None,Y,17,0.3932857922704522,0,2,0,2,N,0,0,Attacker-Created,6.0,0.0,6.0,6.0,2.0,0,8,404,False,162.144.36.128,10201,32,70,0.0
1239,1239,apple-appleid.us,apple-appleid.us,2016-09-27,2019-04-23,26,3,6,True,3,None,N,16,0.390625,0,2,0,2,N,1,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,5,404,False,162.248.164.41,1057,24,1145,0.0
1240,1240,apple-apfld.com,apple-apfld.com,2019-06-01,2020-01-03,151,1,1,True,1,None,N,15,0.4154039356509715,0,1,0,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,404,False,210.56.61.222,315,23,74,0.0
1241,1241,apple-apfib.com,apple-apfib.com,2019-05-21,2020-01-03,386,1,1,True,1,None,N,15,0.43207060231763816,0,1,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,11,404,False,210.56.61.222,315,33,78,0.0
1242,1242,apple-appleid-email.com,apple-appleid-email.com,2019-01-29,2020-01-03,230,2,2,True,2,None,N,23,0.41183294846607177,0,2,0,2,N,2,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,5,404,False,185.224.138.163,618,31,170,0.0
1243,1243,applecare-support.com,applecare-support.com,2014-11-11,2019-08-05,467,8,7,True,6,True,N,21,0.4418967958321887,0,1,1,0,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,7,200,False,74.63.242.18,3703,29,1382,0.0
1244,1244,apple-center.dev,apple-center.dev,2019-07-02,2020-01-04,246,3,2,True,2,None,N,16,0.421875,0,1,0,1,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,7,200,False,167.99.234.72,163,24,42,0.0
1245,1245,apple-buscar.support,mail.apple-buscar.support,2018-10-21,2019-10-21,925,5,2,True,2,None,Y,25,0.4667075950978065,0,1,0,1,N,1,1,Attacker-Created,3.0,0.0,3.0,0.0,0.0,0,5,404,False,199.188.201.174,27560,36,244,0.0
1246,1246,apple-build.tk,apple-build.tk,2019-05-23,2019-05-23,12,1,1,True,1,True,Y,14,0.4402050536856128,0,1,0,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,404,False,134.209.195.79,358,22,71,0.0
1247,1247,apple-com.app,apple-com.app,2018-08-23,2019-06-29,176,4,1,True,1,True,N,13,0.3664011023029535,1,1,0,1,N,1,0,Attacker-Created,14.0,0.0,14.0,14.0,8.0,0,5,None,False,107.173.129.149,None,21,329,0.0
1248,1248,apple-com.id,apple-com.id,2019-06-21,2020-01-04,97,1,1,True,1,None,N,12,0.42728698228922657,1,1,0,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,9,200,False,198.54.120.245,163,20,42,0.0
1249,1249,apple.com.im,www.apple.com.im,2017-10-17,2018-01-03,20,2,4,True,3,None,N,16,0.39445488164154,0,1,0,1,N,0,2,Attacker-Created,98.0,0.0,98.0,0.0,54.0,0,13,200,True,176.123.0.55,51493,27,43,885196.0
1250,1250,appled-itunns.com,appled-itunns.com,2017-09-13,2018-10-25,177,2,2,True,1,None,N,17,0.4815210863880994,0,1,0,1,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,5,403,False,109.68.33.64,564,25,698,0.0
1251,1251,apple-gps-iphone-id.us,apple-gps-iphone-id.us,2019-08-13,2019-08-14,37,1,1,True,1,None,N,22,0.4508670945047791,0,1,0,1,N,3,0,Attacker-Created,22.0,3.0,19.0,19.0,0.0,1,8,200,True,27.255.65.73,329,74,0,0.0
1252,1252,apple-greens.com,apple-greens.com,2016-03-04,2020-01-04,135793,47,5,True,3,None,N,16,0.4472274408207701,0,1,0,1,N,1,0,Attacker-Created,16.0,0.0,16.0,16.0,0.0,0,6,200,True,198.58.118.167,800,54,0,0.0
1253,1253,apple-iclodcl.com,apple-iclodcl.com,2016-03-20,2020-01-02,845,5,2,True,1,None,N,17,0.4115962691095487,0,1,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,5,200,True,146.71.47.234,96608,25,1239,0.0
1254,1254,apple-icloud-ch.com,apple-icloud-ch.com,2015-09-08,2018-07-06,731,5,6,True,3,True,N,19,0.4470771989837456,0,1,0,1,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,403,False,122.10.2.35,0,27,1437,0.0
1255,1255,apple-icloud-support.com,apple-icloud-support.com,2015-05-09,2019-08-03,171,5,4,True,2,True,N,24,0.4650219428364066,0,1,1,1,N,2,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,5,200,True,37.140.192.185,5467,32,1552,0.0
1256,1256,appleid-account-information.cf,appleid-account-information.cf,2017-10-27,2019-12-16,197,2,1,True,1,True,Y,30,0.4809678409642035,0,1,1,1,N,2,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,5,429,False,195.20.48.4,162,38,627,0.0
1257,1257,appleid-accountlocked-apple.com,appleid-accountlocked-apple.com,2018-10-01,2019-08-28,200,1,1,True,1,None,N,31,0.4619376292158357,0,2,1,2,N,2,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,5,200,False,159.65.15.41,2564,39,312,0.0
1258,1258,appleicloudsupport.com,appleicloudsupport.com,2015-03-11,2019-02-18,3478,13,5,True,3,None,N,22,0.4508670945047791,0,1,1,1,N,0,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,5,200,False,31.31.196.85,25223,30,1328,0.0
1259,1259,appleid-confirmation-appstore-purchase.cf,appleid-confirmation-appstore-purchase.cf,2018-06-23,2018-06-23,5,1,1,True,1,True,Y,41,0.4985386067912005,0,2,1,2,N,3,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,200,False,162.144.44.5,204,49,412,0.0
1260,1260,appleid-apple-account-confirmationorder.com,appleid-apple-account-confirmationorder.com,2017-11-25,2019-12-09,900,5,1,True,1,True,N,43,0.482399156573085,0,2,1,2,N,3,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,5,200,False,192.185.4.106,27456,60,303,0.0
1261,1261,apple-idassist.com,apple-idassist.com,2019-08-07,2019-08-25,15,1,1,True,1,True,N,18,0.4465539119746932,0,1,0,1,N,1,0,Attacker-Created,9.0,0.0,9.0,9.0,0.0,0,7,404,False,209.59.181.131,0,27,0,0.0
1262,1262,appleid-confirm-locked-account.jp,appleid-confirm-locked-account.jp,2018-07-31,2019-07-25,39,2,2,True,2,True,N,33,0.5007588890796333,0,1,2,1,N,3,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,7,200,False,150.95.255.38,2187,41,369,0.0
1263,1263,appleid-login.club,appleid-login.club,2019-07-31,2019-07-31,15,1,1,True,1,True,Y,18,0.4604428008635821,0,1,1,1,N,1,0,Attacker-Created,12.0,0.0,12.0,12.0,0.0,0,8,200,False,162.241.29.163,420,26,7,0.0
1264,1264,appleidmarket.us,webmail.appleidmarket.us,2018-09-27,2019-07-25,82,3,3,True,3,None,N,24,0.4715069033835865,0,1,0,1,N,0,1,Attacker-Created,6.0,0.0,6.0,0.0,3.0,0,5,200,False,51.38.205.235,36373,32,261,838848.6666666666
1265,1265,appleid-only.com,appleid.apple.com-service-unlocked-feedback2019srv3243clv.com.appleid-only.com,2019-08-06,2019-08-07,22,1,1,True,1,None,N,78,0.5482474168646894,2,3,1,3,N,4,4,Attacker-Created,42.0,1.0,40.0,0.0,7.0,0,11,None,False,on,None,93,0,0.0
1266,1266,appleid-repairid.com,appleid-repairid.com,2019-06-11,2019-06-13,15,1,1,True,1,True,N,20,0.4308049217994888,0,1,0,1,N,1,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,7,404,False,69.16.254.174,78,28,52,0.0
1267,1267,appleid-recovery-mode.cf,appleid-recovery-mode.cf,2018-02-19,2019-12-16,234,2,1,True,1,True,Y,24,0.4689536489558933,0,1,0,1,N,2,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,5,203,False,195.20.48.153,738,32,535,0.0
1268,1268,appleid-services-id.com,appleid-services-id.com,2018-04-25,2019-05-23,269,5,1,True,1,None,N,23,0.4594138591994492,0,1,0,1,N,2,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,6,200,False,111.90.147.153,163,31,434,0.0
