,Unnamed: 0,Unnamed: 0.1,apex,fqdns,firstseen-pdns,lastseen-pdns,days count-pdns,query count,name servers,ns domain,soa_domains_nos,soa_domain,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,Label,Number_of_total_Scans,Number_of_Benign_Scans,apex_marked_malicious,domain_marked_malicious,sibling_domain_marked_malicious,Number_of_query_parameters,Positive_count,Response_code,URL_after_redirects,resolution,rlength,url_length,number of days between firstseen and lastseen,Alexa rank (avg),url,mean_urls_per_subdomain,mean_path_depth_per_subdomain,mean_query_parameters_per_subdomain_paths,mean_path_length_per_subdomain_paths,mean_number_of_popular_keywords_per_subdomain_paths,#query_parameters,#dots_in_path,#brands_in_path,#similar_keywords_in_path,#suspicious_keywords_in_path
1292,1292,1292,secure1-appleid-apple.com,secure1-appleid-apple.com,2017-03-15,2019-08-16,80,4,2,True,2,None,N,25,0.4604820329725137,0,2,1,2,N,2,0,Attacker-Created,16.0,0.0,16.0,16.0,0.0,3,13,200,False,142.93.43.161,7676,81,1,0.0,"623    https://secure1-appleid-apple.com/?page=3Dsign...
Name: url, dtype: object",16.0,1.125,1.0,3.0,0.0,1,1,1,0,0
1293,1293,1293,restore-appleid.com,restore-appleid.com,2015-01-19,2019-12-27,215,4,4,True,4,None,N,19,0.4602350937205876,0,1,0,1,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,5,200,False,208.91.197.160,272,81,303,0.0,"277    http://restore-appleid.com/locked-apple-login/...
Name: url, dtype: object",2.0,3.0,0.0,49.0,0.0,1,1,2,0,0
1294,1294,1294,recovery-appleid.com,recovery-appleid.com,2015-08-10,2019-05-27,520,8,10,True,6,None,N,20,0.4605229691428727,0,1,0,1,N,1,0,Attacker-Created,53.0,0.0,53.0,53.0,0.0,0,6,200,False,145.14.157.104,1299,82,70,0.0,"1312    http://recovery-appleid.com/IlOysTgNjFrGtHtEAw...
Name: url, dtype: object",53.0,1.1886792,0.0,9.056602999999999,0.0,1,1,1,0,0
1295,1295,1295,nitification-appleid-account.jp,nitification-appleid-account.jp,2018-12-10,2019-08-15,54,1,1,True,1,True,N,31,0.460467760770358,0,1,1,1,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,None,False,142.4.23.148,None,71,235,0.0,"194    http://nitification-appleid-account.jp/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1296,1296,1296,notify-appleid-maps.info,notify-appleid-maps.info,2019-04-15,2019-05-18,52,2,1,True,1,True,Y,24,0.4715069033835866,0,1,0,1,N,2,0,Attacker-Created,10.0,0.0,10.0,10.0,6.0,0,6,None,False,on,None,67,71,0.0,"888    http://notify-appleid-maps.info/fmi
Name: url, dtype: object",4.0,1.5,0.0,9.5,0.0,1,1,1,0,0
1297,1297,1297,payment-supports-appleid.ml,payment-supports-appleid.ml,2018-02-12,2020-01-02,388,2,1,True,1,True,Y,27,0.4757977956665213,0,1,0,1,N,2,0,Attacker-Created,58.0,0.0,58.0,58.0,0.0,0,5,203,False,195.20.49.49,753,71,131,0.0,"1117    http://payment-supports-appleid.ml/vpp
Name: url, dtype: object",58.0,1.0,0.0,5.724138,0.0,1,1,1,0,0
1298,1298,1298,reactivations-appleid.com,reactivations-appleid.com,2018-05-20,2019-05-16,290,6,4,True,4,True,N,25,0.4829331572230993,0,1,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,200,True,216.172.184.97,494,65,435,0.0,"145    http://reactivations-appleid.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1299,1299,1299,reportaproblem-apple.com,reportaproblem-apple.com,2018-05-12,2020-01-01,80,5,3,True,0,None,N,24,0.4259085305974333,0,1,0,1,N,1,0,Attacker-Created,10.0,0.0,10.0,10.0,3.0,0,6,200,True,103.224.212.222,74183,66,7,0.0,"1152    https://reportaproblem-apple.com/
Name: url, dtype: object",7.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1300,1300,1300,mysupport-apple.com,mysupport-apple.com,2015-03-15,2019-08-06,124,16,8,True,5,None,N,19,0.4520435612139658,0,1,1,1,N,1,0,Attacker-Created,25.0,0.0,25.0,25.0,0.0,0,8,None,False,on,None,73,0,0.0,"405    https://mysupport-apple.com/fmi/?v=109538
Name: url, dtype: object",25.0,1.64,0.4,5.92,0.0,1,1,1,0,0
1301,1301,1301,myappleidrepairid.com,myappleidrepairid.com,2019-06-20,2019-06-24,44,1,1,True,1,True,N,21,0.4329100410350604,0,1,0,1,N,0,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,7,404,False,69.16.200.209,78,60,49,0.0,"49    http://myappleidrepairid.com/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1302,1302,1302,maps-appleid.com,maps-appleid.com,2016-05-23,2019-12-26,495,6,7,True,5,None,N,16,0.4316024408207701,0,1,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,403,True,151.248.116.156,202,66,498,0.0,"651    http://maps-appleid.com/verify.php
Name: url, dtype: object",3.0,1.0,0.0,11.0,0.0,1,1,1,0,0
1303,1303,1303,managed-idappleid.com,managed-idappleid.com,2017-03-23,2020-01-04,5206,2,1,True,1,True,N,21,0.4448148029398222,0,1,0,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,7,200,False,192.185.128.14,21199,62,875,0.0,"1237    http://managed-idappleid.com/
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1304,1304,1304,login-idapple.com,mail.login-idapple.com,2019-04-28,2019-11-08,15,1,2,True,2,None,N,22,0.4465779615334223,0,1,1,1,N,1,1,Attacker-Created,5.0,0.0,5.0,0.0,0.0,0,5,200,False,54.72.9.51,1740,62,260,0.0,"173    http://mail.login-idapple.com/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1305,1305,1305,lcloud-fmi-appleid.com,lcloud-fmi-appleid.com,2019-02-22,2019-10-06,233,2,2,True,2,None,N,22,0.4508670984134757,0,1,0,1,N,2,0,Attacker-Created,2.0,0.0,2.0,2.0,1.0,0,7,404,True,185.224.138.168,1993,62,36,0.0,"928    http://lcloud-fmi-appleid.com/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1306,1306,1306,lab-apple.ru,lab-apple.ru,2019-06-09,2019-10-02,186,1,3,True,1,None,N,12,0.38562031562256,0,1,0,1,N,1,0,Attacker-Created,12.0,0.0,12.0,12.0,0.0,0,8,200,False,87.236.16.202,274,52,2573,579924.0,"600    http://lab-apple.ru/
Name: url, dtype: object",12.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1307,1307,1307,locate-apple.us,locate-apple.us,2015-11-19,2020-01-04,501,8,7,True,5,None,N,15,0.4216946654421501,0,1,0,1,N,1,0,Attacker-Created,10.0,0.0,10.0,10.0,0.0,0,7,200,False,54.72.9.51,1702,64,1352,0.0,"927    http://locate-apple.us/login.php
Name: url, dtype: object",10.0,1.0,0.0,6.4,0.0,1,1,1,0,0
1308,1308,1308,www-appleid.cloud,www-appleid.cloud,2017-05-18,2018-06-27,12,2,2,True,2,True,N,17,0.4318527953958828,0,1,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,5,200,False,91.195.240.117,67517,57,800,0.0,"751    http://www-appleid.cloud/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1309,1309,1309,www-secure-id-apple.com,www-secure-id-apple.com,2018-08-05,2019-07-13,178,2,1,True,1,None,N,23,0.4661807745530284,0,1,1,1,N,3,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,6,200,False,192.163.198.38,111,64,368,0.0,"1247    http://www-secure-id-apple.com/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1310,1310,1310,www2-appleid-apple.com,www2-appleid-apple.com,2019-03-02,2020-01-01,391,3,1,True,1,None,N,22,0.4395034581411427,0,2,0,2,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,5,200,False,104.197.104.56,86992,74,158,0.0,"720    http://www2-appleid-apple.com/verification
Name: url, dtype: object",3.0,1.0,0.0,13.0,0.0,1,1,1,0,0
1311,1311,1311,www-unlock-appleid.com,www-unlock-appleid.com,2018-09-01,2019-07-31,210,1,1,True,1,None,N,22,0.4735943711407484,0,1,1,1,N,2,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,5,200,False,162.144.32.23,163,62,337,0.0,"133    http://www-unlock-appleid.com/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1312,1312,1312,verify-appleids.com,verify-appleids.com,2019-07-09,2019-07-09,10,1,1,True,1,None,N,19,0.4915172454244922,0,1,1,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,7,None,False,23.108.79.99,None,59,37,0.0,"365    http://verify-appleids.com/
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1313,1313,1313,unlock-apple-iphone.com,unlock-apple-iphone.com,2014-10-16,2019-10-25,133214,5,5,True,5,True,N,23,0.4594138591994492,0,1,1,1,N,2,0,Attacker-Created,27.0,0.0,27.0,27.0,15.0,0,6,200,True,192.64.119.134,178265,63,2520,880395.0,"306    http://unlock-apple-iphone.com/
Name: url, dtype: object",12.0,1.0,0.0,6.5,0.0,1,1,1,0,0
1314,1314,1314,update-apple-id.com,icloud.update-apple-id.com,2017-12-03,2018-09-21,304,1,7,True,4,None,N,26,0.4552964140823628,0,1,1,1,N,2,1,Attacker-Created,9.0,0.0,9.0,0.0,6.0,0,6,None,False,on,None,65,617,0.0,"58    http://icloud.update-apple-id.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1315,1315,1315,itunes-apple.com,mail.itunes-apple.com,2019-06-07,2019-10-31,10,2,12,True,5,True,N,21,0.4657063155468876,0,1,0,1,N,1,1,Attacker-Created,12.0,0.0,12.0,0.0,6.0,0,6,200,True,93.115.28.104,4028,61,92,0.0,"464    http://mail.itunes-apple.com/
Name: url, dtype: object",6.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1316,1316,1316,isecure-apple.com,mail.isecure-apple.com,2019-06-11,2019-06-21,6,2,5,True,5,None,N,22,0.4508670984134757,0,1,1,1,N,1,1,Attacker-Created,1.0,0.0,1.0,0.0,0.0,0,6,200,False,209.99.40.222,272,62,150,0.0,"251    http://mail.isecure-apple.com/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1317,1317,1317,iforgot-appleid.com,iforgot-appleid.com,2015-03-21,2020-01-04,43037,80,9,True,6,None,N,19,0.4733929884574297,0,1,0,1,N,1,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,6,200,False,54.72.9.51,1746,60,1426,0.0,"1011    http://iforgot-appleid.com/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1318,1318,1318,icloudappleapp.com,icloudappleapp.com,2015-10-08,2018-10-08,170,4,6,True,3,True,N,18,0.4101295201340088,0,1,0,2,N,0,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,6,200,False,182.237.0.67,865,59,1396,0.0,"1259    http://icloudappleapp.com/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1319,1319,1319,getsupport-apple.com,webdisk.getsupport-apple.com,2017-04-24,2019-07-20,35,8,10,True,4,None,N,28,0.5082635928330406,0,1,1,1,N,1,1,Attacker-Created,3.0,0.0,3.0,0.0,0.0,0,5,200,True,172.98.192.35,2179,69,560,0.0,"1178    http://webdisk.getsupport-apple.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1320,1320,1320,fixid-appleid.com,fixid-appleid.com,2019-07-08,2019-07-29,27,2,1,True,1,True,N,17,0.44655867774882396,0,1,0,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,6,None,False,on,None,57,0,0.0,"756    http://fixid-appleid.com/
Name: url, dtype: object",4.0,1.0,0.0,2.25,0.0,1,1,1,0,0
1321,1321,1321,home-apple.info,home-apple.info,2019-08-03,2019-08-06,10,2,3,True,2,True,Y,15,0.4383613321088168,0,1,0,1,N,1,0,Attacker-Created,13.0,0.0,13.0,13.0,0.0,0,10,200,True,141.8.192.153,10215,63,0,0.0,"98    http://home-apple.info/login.php
Name: url, dtype: object",13.0,1.0,0.0,4.4615383,0.0,1,1,1,0,0
1322,1322,1322,findmyiphone-location-appleid.info,webdisk.findmyiphone-location-appleid.info,2019-07-01,2019-07-01,2,1,1,True,1,None,Y,42,0.5080443011337589,0,1,0,1,N,2,1,Attacker-Created,13.0,0.0,13.0,0.0,10.0,0,6,401,True,178.159.36.228,35,82,14,0.0,"1114    http://webdisk.findmyiphone-location-appleid.i...
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,0,1,0,0
1323,1323,1323,comsecurity-apple.bid,comsecurity-apple.bid,2018-08-07,2019-09-18,190,5,2,True,1,None,N,21,0.5014206012611733,1,1,1,1,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,6,200,False,68.65.123.236,163,61,359,0.0,"402    http://comsecurity-apple.bid/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1324,1324,1324,com-appleid.in,mail.com-appleid.in,2019-04-28,2019-05-18,6,2,9,True,5,True,N,19,0.4339193042469034,1,1,0,1,N,1,1,Attacker-Created,19.0,0.0,19.0,0.0,11.0,0,5,200,False,204.44.66.194,2982,60,74,0.0,"1331    http://mail.com-appleid.in/
Name: url, dtype: object",8.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1325,1325,1325,com-appleid-login.com,com-appleid-login.com,2019-07-05,2019-09-03,112,2,1,True,1,True,N,21,0.4493081782909739,1,1,1,1,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,200,False,37.140.192.85,623,61,33,0.0,"127    http://com-appleid-login.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1326,1326,1326,confirm-support-appleid-apple.com,confirm-support-appleid-apple.com,2018-05-06,2019-06-09,398,4,1,True,1,True,N,33,0.4827479473870675,0,2,2,2,N,3,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,5,200,False,185.179.190.123,36,73,453,0.0,"593    http://confirm-support-appleid-apple.com/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1327,1327,1327,delivery-appleidapple-email.com,delivery-appleidapple-email.com,2018-11-25,2019-01-11,33,1,1,True,1,None,N,31,0.4454059169188431,0,2,0,2,N,2,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,5,200,False,167.99.10.70,163,71,264,0.0,"215    http://delivery-appleidapple-email.com/
Name: url, dtype: object",2.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1328,1328,1328,billing-appleid.com,billing-appleid.com,2017-04-16,2018-05-26,894,2,3,True,3,None,N,19,0.4552687314903672,0,1,0,1,N,1,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,8,200,False,209.99.40.223,272,64,853,0.0,"144    http://billing-appleid.com/login
Name: url, dtype: object",5.0,1.0,0.0,4.0,0.0,1,1,1,0,0
1329,1329,1329,authorized-account-signin-appleid.tk,ns2.authorized-account-signin-appleid.tk,2018-02-11,2018-02-11,16,1,2,True,1,None,Y,40,0.5206639454711809,0,1,1,1,N,3,1,Attacker-Created,10.0,0.0,10.0,0.0,7.0,0,5,429,False,195.20.44.192,162,80,499,0.0,"475    http://ns2.authorized-account-signin-appleid.tk/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1330,1330,1330,apple-verified.com,apple-verified.com,2015-05-29,2019-01-05,895,5,5,True,3,None,N,18,0.4604428008635821,0,1,0,1,N,1,0,Attacker-Created,25.0,0.0,25.0,25.0,18.0,0,5,200,True,209.59.168.120,317,59,1330,0.0,"1199    http://apple-verified.com/
Name: url, dtype: object",7.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1331,1331,1331,apple-us-verification.com,sign-in.apple-us-verification.com,2019-08-10,2019-08-11,29,1,2,True,2,None,N,33,0.4975211847447011,0,1,1,1,N,3,1,Attacker-Created,27.0,0.0,27.0,0.0,5.0,3,10,403,False,69.36.169.96,194,80,0,0.0,"69    https://sign-in.apple-us-verification.com/acco...
Name: url, dtype: object",22.0,1.5,0.36363637,6.590909,0.0,1,2,1,0,0
1332,1332,1332,1-paypal.com,1-paypal.com,2015-03-18,2018-11-07,157,9,8,True,7,None,N,12,0.4064536489558933,0,1,0,1,N,1,0,Attacker-Created,9.0,0.0,9.0,9.0,0.0,0,5,404,False,139.59.71.84,18350,82,447,0.0,"1134    http://1-paypal.com/Login/update/fbad6b6cc936e...
Name: url, dtype: object",9.0,1.8888888,0.0,23.777779000000002,0.0,1,1,1,0,0
1333,1333,1333,abuse-track-paypal.eu,abuse-track-paypal.eu,2019-07-23,2020-01-04,154,1,1,True,1,None,N,21,0.4538015577369506,0,1,0,1,N,2,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,6,404,False,81.88.52.2,1395,82,0,0.0,"1356    http://abuse-track-paypal.eu/WamwNakwNSjziwNa2...
Name: url, dtype: object",5.0,2.6,0.0,81.8,0.0,1,1,1,0,0
1334,1334,1334,account-security-paypal.com,account-security-paypal.com,2019-04-23,2020-01-01,162,3,1,True,1,True,N,27,0.4797549858725807,0,1,2,1,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,5,None,False,209.141.38.71,None,67,109,0.0,"375    http://account-security-paypal.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1335,1335,1335,confirm-informations-paypal.com,confirm-informations-paypal.com,2019-01-07,2019-01-08,20,1,2,True,1,None,N,31,0.4700021453448678,0,1,1,1,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,None,False,142.93.14.57,None,81,214,0.0,"733    https://confirm-informations-paypal.com/e6e79c...
Name: url, dtype: object",3.0,4.0,0.0,100.0,0.0,1,1,1,0,0
1336,1336,1336,developer-paypal.info,developer-paypal.info,2018-12-26,2019-12-28,184,2,2,True,2,True,Y,21,0.456719564844584,0,1,0,1,N,1,0,Attacker-Created,2.0,0.0,2.0,2.0,0.0,0,5,None,False,74.119.239.234,None,81,71,0.0,"864    http://developer-paypal.info/home/fr/signin/f1...
Name: url, dtype: object",2.0,5.0,0.0,61.0,0.0,1,1,1,0,0
1337,1337,1337,info-account-paypal.tk,info-account-paypal.tk,2018-02-15,2019-12-29,445,2,1,True,1,True,Y,22,0.4622307347771121,0,1,1,1,N,2,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,5,429,False,195.20.43.91,162,63,521,0.0,"1101    http://info-account-paypal.tk/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1338,1338,1338,limited-services-paypal.com,limited-services-paypal.com,2019-05-20,2019-06-12,94,12,1,True,1,True,N,27,0.4855193952478518,0,1,0,1,N,2,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,8,200,False,149.129.146.51,163,68,79,0.0,"1186    http://limited-services-paypal.com/
Name: url, dtype: object",4.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1339,1339,1339,mpaypal.com,ww11.mpaypal.com,2016-08-17,2019-05-03,324,1,5,True,1,None,N,16,0.40625,0,1,0,1,N,0,1,Attacker-Created,5.0,0.0,5.0,0.0,0.0,0,5,200,False,91.195.240.107,73979,57,1,0.0,"685    https://ww11.mpaypal.com/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,2,1,0,0
1340,1340,1340,paymentpaypal.com,paymentpaypal.com,2015-03-14,2019-01-22,880,21,16,True,9,None,N,17,0.4115962691095487,0,1,0,1,N,0,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,6,200,False,165.227.218.153,20,57,1585,0.0,"302    http://paymentpaypal.com/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1341,1341,1341,paypal-account-login.gq,paypal-account-login.gq,2018-03-05,2019-11-08,235,2,2,True,1,None,Y,23,0.4635165090632614,0,1,2,1,N,2,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,429,False,195.20.50.198,162,63,520,0.0,"371    http://paypal-account-login.gq/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1342,1342,1342,paypal-accounts-update.com,paypal-accounts-update.com,2019-05-26,2019-09-07,77,3,2,True,1,True,N,26,0.4649117986977474,0,1,1,1,N,2,0,Attacker-Created,10.0,0.0,10.0,10.0,0.0,0,7,200,True,45.204.180.30,862,68,1886,0.0,"217    http://paypal-accounts-update.com/eg
Name: url, dtype: object",10.0,1.0,0.0,6.5,0.0,1,1,1,0,0
1343,1343,1343,paypal-cash.pro,paypal-cash.pro,2019-07-17,2019-07-26,550,1,1,True,1,None,N,15,0.4091132058597928,0,1,0,2,N,1,0,Attacker-Created,9.0,0.0,9.0,9.0,0.0,0,11,404,True,104.197.120.150,148,72,17,0.0,"1153    http://paypal-cash.pro/myaccount/signin
Name: url, dtype: object",9.0,1.7777778000000002,0.0,13.888889,0.0,1,1,1,0,0
1344,1344,1344,paypal-authorized-account.com,paypal-authorized-account.com,2019-08-09,2019-12-29,355,2,1,True,1,True,N,29,0.4972916824564532,0,1,1,1,N,2,0,Attacker-Created,5.0,0.0,5.0,5.0,0.0,0,8,200,True,40.71.221.90,427751,69,1,0.0,"914    http://paypal-authorized-account.com/
Name: url, dtype: object",5.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1345,1345,1345,paypal-authentication.com,paypal-authentication.com,2015-02-17,2019-09-05,1001,5,5,True,4,None,N,25,0.4667075950978065,0,1,1,1,N,1,0,Attacker-Created,94.0,0.0,94.0,94.0,0.0,2,6,404,False,178.32.88.23,0,81,0,0.0,"526    http://paypal-authentication.com/Paypal/-/myac...
Name: url, dtype: object",94.0,4.4042554,0.7446808000000001,25.053192000000003,0.0,1,1,1,1,0
1346,1346,1346,paypal-auth.com,paypal-auth.com,2015-05-17,2019-08-23,886,30,10,True,8,None,N,15,0.4320706023176381,0,1,0,1,N,1,0,Attacker-Created,12.0,0.0,12.0,12.0,0.0,0,6,200,True,50.63.202.78,486,68,1504,0.0,"262    http://paypal-auth.com/webapps/8094f
Name: url, dtype: object",12.0,2.0,0.0,14.0,0.0,1,1,1,0,0
1347,1347,1347,paypalmanage-secure.com,paypalmanage-secure.com,2019-03-19,2019-11-14,213,6,2,True,2,None,N,23,0.4635165090632614,0,1,2,1,N,1,0,Attacker-Created,68.0,0.0,68.0,68.0,0.0,0,5,200,False,200.63.47.3,487,71,124,0.0,"207    http://paypalmanage-secure.com/bigshuju
Name: url, dtype: object",68.0,1.1764706,0.0,8.191175999999999,0.0,1,1,1,0,0
1348,1348,1348,paypal-mail.ga,paypal-mail.ga,2016-01-19,2020-01-02,1986,2,1,True,1,True,Y,14,0.3687764883992789,0,1,0,1,N,1,0,Attacker-Created,10.0,0.0,10.0,10.0,0.0,0,7,448,False,195.20.54.232,0,62,1297,0.0,"594    http://paypal-mail.ga/88779955
Name: url, dtype: object",10.0,2.2,0.0,17.4,0.0,1,1,1,0,0
1349,1349,1349,paypalloginmy-account.com,paypalloginmy-account.com,2019-04-12,2020-01-02,3331,1,2,True,2,None,N,25,0.4591587193483921,0,1,2,1,N,1,0,Attacker-Created,110.0,0.0,110.0,110.0,71.0,0,12,200,False,162.222.226.38,42560,66,88,0.0,"1013    http://paypalloginmy-account.com/
Name: url, dtype: object",39.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1350,1350,1350,paypallimited-manage.com,paypallimited-manage.com,2019-03-19,2019-11-07,180,6,2,True,2,True,N,24,0.4650219428364066,0,1,1,1,N,1,0,Attacker-Created,4.0,0.0,4.0,4.0,0.0,0,7,200,True,200.63.47.3,4028,81,141,0.0,"265    http://paypallimited-manage.com/users/userID-8...
Name: url, dtype: object",4.0,3.5,0.0,32.5,0.0,1,1,1,0,0
1351,1351,1351,paypal-limited.com,paypal-limited.com,2016-01-17,2019-09-17,594,11,14,True,9,True,N,18,0.4517961868006754,0,1,0,1,N,1,0,Attacker-Created,3.0,0.0,3.0,3.0,0.0,0,6,404,False,217.160.0.25,564,59,2285,0.0,"1326    http://paypal-limited.com/
Name: url, dtype: object",3.0,1.0,0.0,1.0,0.0,1,1,1,0,0
1352,1352,1352,paypall.cc,confirmpaypalaccountlimited.paypall.cc,2019-08-05,2019-08-10,36,1,4,True,3,True,Y,38,0.4718653740631698,0,2,2,2,N,0,1,Attacker-Created,57.0,0.0,57.0,0.0,24.0,3,9,404,False,103.237.144.116,74,82,0,0.0,"1122    https://confirmpaypalaccountlimited.paypall.cc...
Name: url, dtype: object",33.0,1.5151515,0.90909094,9.575758,0.0,1,0,1,0,0
1353,1353,1353,paypal-incs.com,paypal-incs.com,2015-04-25,2019-12-30,424,4,3,True,3,None,N,15,0.4383613321088168,0,1,0,1,N,1,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,5,404,False,80.150.6.143,205,62,447,0.0,"114    http://paypal-incs.com/webapps
Name: url, dtype: object",6.0,1.0,0.0,6.833333500000001,0.0,1,1,1,0,0
1354,1354,1354,paypal-fr.com,paypal-fr.com,2015-02-19,2019-12-18,688,5,11,True,5,True,N,13,0.4240934099952612,0,1,0,1,N,1,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,5,404,False,74.119.239.234,11812,82,230,0.0,"1081    http://paypal-fr.com/signe-in/login/3004a/inde...
Name: url, dtype: object",6.0,3.3333333,0.0,25.0,0.0,1,1,1,0,0
1355,1355,1355,paypal-fraud.com,paypal-fraud.com,2016-03-31,2020-01-02,1923,42,2,True,2,None,N,16,0.4472274408207701,0,1,0,1,N,1,0,Attacker-Created,11.0,0.0,11.0,11.0,0.0,0,5,200,True,184.168.221.40,496,66,1232,0.0,"1036    http://paypal-fraud.com/pl/signin
Name: url, dtype: object",11.0,1.5454545,0.0,6.818182000000001,0.0,1,1,1,0,0
1356,1356,1356,paypal-e.com,rjkwfig.paypal-e.com,2019-04-28,2019-04-30,4,1,4,True,4,None,N,20,0.5027410164862567,0,1,0,1,N,1,1,Attacker-Created,95.0,0.0,95.0,0.0,91.0,0,7,200,True,192.210.233.58,12509,71,98,0.0,"760    http://rjkwfig.paypal-e.com/initial.php
Name: url, dtype: object",4.0,1.0,0.0,12.0,0.0,1,2,1,0,0
1357,1357,1357,paypal-ebay.com,paypal-ebay.com,2015-03-02,2020-01-02,1184,4,2,True,2,None,N,15,0.4154039356509715,0,2,0,2,N,1,0,Attacker-Created,1.0,0.0,1.0,1.0,0.0,0,5,None,False,89.203.250.34,None,55,1409,0.0,"643    http://paypal-ebay.com/
Name: url, dtype: object",1.0,1.0,0.0,1.0,0.0,1,1,2,0,0
1358,1358,1358,paypal-developers.tk,paypal-developers.tk,2015-12-04,2020-01-01,2213,2,1,True,1,None,Y,20,0.4558049217994888,0,1,0,1,N,1,0,Attacker-Created,6.0,0.0,6.0,6.0,0.0,0,6,429,False,195.20.44.208,162,60,1266,0.0,"355    http://paypal-developers.tk/
Name: url, dtype: object",6.0,1.0,0.0,1.0,0.0,1,1,1,0,0
